"","Var1.ch1","Var1.ch2","Var1.ch3","Var2.ch1","Var2.ch2","Var2.ch3","Var3.ch1","Var3.ch2","Var3.ch3","Var4.ch1","Var4.ch2","Var4.ch3","Var5.ch1","Var5.ch2","Var5.ch3","XDemo","choice","fold"
"12",0.203262769151479,0.885549624450505,0.69236603169702,0.849066182505339,0.346543114166707,0.472466496285051,0.834456691984087,0.555456503527239,0.654500800184906,0.268540108576417,0.758872072212398,0.909007279900834,0.233098987722769,0.418976434273645,0.156821275595576,0.724066845607013,"ch3",12
"13",0.224613786907867,0.0750101092271507,0.185531180817634,0.806893134489655,0.556678664404899,0.879883679561317,0.328539269743487,0.326881952350959,0.152493613073602,0.852019253652543,0.078131259419024,0.793084890116006,0.269732486689463,0.776950687868521,0.259772894671187,0.779199390206486,"ch2",13
"14",0.914636284345761,0.0335419338662177,0.0266305322293192,0.890083848498762,0.622621132992208,0.455453483620659,0.00642731902189553,0.669163274345919,0.524445412913337,0.736692356178537,0.361767833819613,0.215665775351226,0.686860683839768,0.43333000713028,0.501645835814998,1.825235565193,"ch1",14
"15",0.890230997465551,0.597709131892771,0.60905017144978,0.353412494296208,0.355624498333782,0.414740046719089,0.218733981484547,0.348703076597303,0.73459943686612,0.846577273216099,0.350773459067568,0.431785381631926,0.36524943751283,0.659354467643425,0.409125265665352,0.318427846301347,"ch3",15
"16",0.279540782794356,0.655665998114273,0.595285720657557,0.626036000205204,0.135459926677868,0.662265709368512,0.999420433305204,0.398536854656413,0.905430807499215,0.615237575722858,0.659518731059507,0.0523976678960025,0.177384490147233,0.866398639511317,0.265757314395159,1.26415435271338,"ch1",16
"17",0.429378508357331,0.337248137919232,0.990921838209033,0.673878249479458,0.185017891926691,0.571396160172299,0.398237845860422,0.140912122093141,0.74877046351321,0.801638340111822,0.40762605657801,0.639226271538064,0.166494695469737,0.207045215647668,0.431227763416246,1.10311596654356,"ch3",17
"18",0.274047019891441,0.927420076914132,0.757452410878614,0.786139090778306,0.165667718043551,0.727121462346986,0.174281888874248,0.612535546766594,0.746317424578592,0.415438818978146,0.979817838175222,0.575476901140064,0.236881005344912,0.0907121205236763,0.120393937919289,0.729605647269636,"ch2",18
"19",0.512474872404709,0.366170020774007,0.801906496053562,0.116874611238018,0.395154010038823,0.129687450360507,0.754926808178425,0.880417963257059,0.571868569357321,0.679032064741477,0.633892306359485,0.6558894503396,0.491433883085847,0.666679887566715,0.853390113683417,1.24270796077326,"ch1",19
"20",0.355274113593623,0.579269451322034,0.110717812087387,0.807900375220925,0.340130382217467,0.361246814485639,0.129032714059576,0.977105067344382,0.734280825359747,0.519303157925606,0.814423459582031,0.267950469162315,0.92304731765762,0.0842585738282651,0.282852962845936,0.170221200212836,"ch2",20
"21",0.127846914809197,0.0315144397318363,0.514608507044613,0.484223881270736,0.351940148742869,0.489351777127013,0.786451714113355,0.208621213911101,0.98394769965671,0.32470598584041,0.18098261533305,0.241710510570556,0.325807309243828,0.212043148465455,0.685859574005008,1.29033125890419,"ch3",21
"23",0.161435480462387,0.205474285176024,0.11409484455362,0.857525467174128,0.140479499474168,0.465943031013012,0.0387010602280498,0.698043731041253,0.289783997926861,0.12467465386726,0.620588086312637,0.27027885732241,0.579785302048549,0.519728111568838,0.446311926702037,0.791243514511734,"ch2",2
"24",0.506660538259894,0.0222497163340449,0.805085162166506,0.729266069130972,0.935437210137025,0.256869909353554,0.674437712412328,0.257300833938643,0.802214014111087,0.795034212991595,0.00342365284450352,0.395718297921121,0.524245533393696,0.751578619237989,0.395846778526902,0.183448676485568,"ch1",3
"25",0.37771500623785,0.571706674061716,0.19210411910899,0.263661116827279,0.605248701293021,0.688740363577381,0.561551643535495,0.786550652002916,0.399721672292799,0.365834046620876,0.496980833820999,0.446770956739783,0.368595283711329,0.672288674628362,0.810618504183367,0.56725606136024,"ch2",4
"26",0.185361521784216,0.161684038350359,0.569721980486065,0.921030638506636,0.326073492877185,0.370600318303332,0.950549686793238,0.691427941434085,0.958211403107271,0.623430972220376,0.254307207418606,0.860357589786872,0.27328150649555,0.22036611684598,0.194014315726236,1.82420299667865,"ch3",5
"27",0.0973946754820645,0.859345583012328,0.706000125035644,0.317070663673803,0.958310721674934,0.126658370252699,0.127854387043044,0.886314100353047,0.230613481020555,0.727834192104638,0.870640730252489,0.453604084206745,0.935305065708235,0.257068913197145,0.605168109992519,0.801920329686254,"ch2",6
"28",0.844371940242127,0.333180254325271,0.383184768725187,0.939872231567279,0.435520347440615,0.0915419859811664,0.331719477893785,0.741773002780974,0.0290321435313672,0.227385165402666,0.691930146655068,0.377505734330043,0.468461976153776,0.131596008082852,0.945949535118416,0.122574841603637,"ch1",7
"29",0.17215310363099,0.574125580256805,0.204476751387119,0.662453517550603,0.204909137217328,0.00234851567074656,0.0559013993479311,0.645342175848782,0.660675454884768,0.195276627317071,0.342917568748817,0.701680167578161,0.8003113954328,0.197109617525712,0.793592088622972,0.211011056788266,"ch3",8
"30",0.0249645228032023,0.787523290375248,0.0800047230441123,0.914828380569816,0.894215636420995,0.804861762793735,0.549685357371345,0.159050898626447,0.147661492461339,0.835802951827645,0.0990197614300996,0.252059142105281,0.928523055976257,0.463434510398656,0.757122620474547,1.80800719186664,"ch1",9
"31",0.572962532518432,0.83984538493678,0.161552397301421,0.957961922045797,0.276935888454318,0.204645581310615,0.974047019612044,0.22544490150176,0.718774035340175,0.523099983576685,0.401463247602805,0.834491548361257,0.603046369971707,0.575949439313263,0.418559371959418,0.476302174851298,"ch1",10
"32",0.231643863720819,0.838687304174528,0.849286285927519,0.430393080459908,0.839131308486685,0.693304523592815,0.00207707495428622,0.783400533953682,0.907304299995303,0.912069065263495,0.456988861318678,0.0820319892372936,0.193775467574596,0.472580489702523,0.117390986066312,0.657517450861633,"ch2",11
"33",0.385121858213097,0.446117774117738,0.0907325665466487,0.291284344391897,0.716062249848619,0.316072371788323,0.900762072065845,0.850580865517259,0.721751916687936,0.552707765717059,0.28456819197163,0.273037179373205,0.184273685794324,0.302154078846797,0.642788392025977,1.75268974294886,"ch2",12
"34",0.149870741181076,0.154092161683366,0.107599041191861,0.867288439767435,0.554653413593769,0.865582236088812,0.402676801662892,0.782855737721547,0.919073938392103,0.795158949680626,0.198512693401426,0.649850556394085,0.614628211362287,0.893220104044303,0.997650653123856,0.615975920576602,"ch3",13
"35",0.551969572668895,0.806744263740256,0.267895002616569,0.467273043934256,0.212558590341359,0.944043041672558,0.0299122037831694,0.328898999840021,0.0394854310434312,0.996968233259395,0.733573968522251,0.804130374686792,0.927701103966683,0.900686767417938,0.404548560502008,0.489845348987728,"ch3",14
"36",0.278166075004265,0.553845670539886,0.0150413166265935,0.226890966761857,0.521538646891713,0.842138551641256,0.357805200852454,0.345486633945256,0.868474568938836,0.418142861220986,0.387123210821301,0.881596395280212,0.487107736757025,0.123556582955644,0.369488385505974,1.89227156108245,"ch3",15
"37",0.541876743314788,0.99375282577239,0.171491683926433,0.123970423359424,0.443063172046095,0.703782837837934,0.884600673336536,0.720305757364258,0.620708139147609,0.85219451948069,0.249229138251394,0.975079364608973,0.384321180172265,0.463199462275952,0.663079862482846,1.66406088834628,"ch3",16
"38",0.972725302679464,0.774130939040333,0.84209341253154,0.583965996513143,0.528920965269208,0.372131491545588,0.844555930467322,0.890018866863102,0.117531429044902,0.995621023001149,0.379588509444147,0.975135945016518,0.101520263124257,0.969291940331459,0.103724081302062,1.86918309843168,"ch2",17
"39",0.697466493584216,0.697658328339458,0.151975558837876,0.36605767859146,0.693001707317308,0.772282743128017,0.288643488660455,0.366728116990998,0.123850980773568,0.0112477221991867,0.833304605912417,0.545365723082796,0.109647018602118,0.780097853858024,0.23785391706042,1.81094487849623,"ch2",18
"40",0.490186030743644,0.618312957929447,0.954649857711047,0.627762766787782,0.0515653996262699,0.860869525931776,0.945088347885758,0.634285132167861,0.0477663294877857,0.544665509136394,0.110397295560688,0.382036985363811,0.191513997735456,0.418514656135812,0.459954492980614,1.35718683991581,"ch2",19
"41",0.472590120276436,0.0144071450922638,0.0286653141956776,0.887578183785081,0.124678937718272,0.357255874900147,0.838720639003441,0.384027246851474,0.739931147079915,0.928154881112278,0.492423641262576,0.191741864429787,0.906829187879339,0.706015874398872,0.989154438255355,1.07962015969679,"ch1",20
"42",0.242985910037532,0.183224661974236,0.974650564836338,0.549903324572369,0.420141274575144,0.32503807079047,0.873021275969222,0.358142316807061,0.0337777761742473,0.216031122021377,0.602038646116853,0.498351181624457,0.362169875996187,0.772791418014094,0.437651662854478,0.126183751504868,"ch2",21
"44",0.998526134993881,0.00235023931600153,0.147155582904816,0.844850968336686,0.77234409423545,0.496327816741541,0.578958058264107,0.377741337986663,0.983592819655314,0.377926018554717,0.110623711720109,0.584615553263575,0.43999034515582,0.992349206702784,0.893701759167016,0.543852373491973,"ch1",2
"45",0.966452154796571,0.305109908804297,0.17954585980624,0.123101968551055,0.651991534279659,0.918278011260554,0.0618653600104153,0.102960249176249,0.403765689348802,0.855388337513432,0.145547800464556,0.165643775602803,0.248305616201833,0.993506245082244,0.918675886467099,1.42660340946168,"ch3",3
"46",0.424015761120245,0.119744497584179,0.302970610791817,0.952018006471917,0.132463533198461,0.851352618774399,0.372618842171505,0.336295056389645,0.109512943541631,0.380341682117432,0.326032875105739,0.305268918629736,0.0370826225262135,0.0717826618347317,0.719762110617012,0.75457272818312,"ch2",4
"47",0.257583758095279,0.871586582623422,0.721510342089459,0.101657782448456,0.314677057787776,0.807033566292375,0.900826054392383,0.614315035985783,0.000725259771570563,0.240294201299548,0.524195634527132,0.321961691137403,0.192749061388895,0.487297083251178,0.155857438454404,1.73939302517101,"ch1",5
"48",0.994311235845089,0.383655618410558,0.709193458547816,0.897521539591253,0.997758265584707,0.898311291122809,0.829574602190405,0.00674093537963927,0.126412705518305,0.816113793756813,0.370987778529525,0.526908031431958,0.466314103454351,0.0587405024562031,0.227437583263963,1.29729876993224,"ch1",6
"49",0.185366467107087,0.752744760829955,0.979438455542549,0.547289273468778,0.408380084903911,0.703621147433296,0.910039964132011,0.296521938405931,0.311384262051433,0.830926992697641,0.281971634365618,0.377454938367009,0.831065637990832,0.463013011030853,0.322993904817849,0.0202314602211118,"ch1",7
"50",0.758035331964493,0.501771436305717,0.29224655800499,0.873028102330863,0.107997597195208,0.267115927534178,0.594227591529489,0.174390137661248,0.200017948867753,0.842546904459596,0.0424944441765547,0.0918584922328591,0.588874537264928,0.319394733989611,0.61231548897922,0.478125171735883,"ch1",8
"51",0.0594366395380348,0.70416821539402,0.199525199830532,0.489071684423834,0.194128672592342,0.816919242031872,0.0592139230575413,0.860108345048502,0.894926626933739,0.562763836700469,0.966974284267053,0.815134291304275,0.777401892701164,0.543730181874707,0.194987540366128,1.45440425770357,"ch3",9
"52",0.185801897663623,0.0616232978645712,0.564346077153459,0.739844618597999,0.487607877701521,0.466690418776125,0.738355892244726,0.00661350414156914,0.87472559697926,0.781634128885344,0.762045116862282,0.096679275855422,0.421582397539169,0.813234107103199,0.0952282154466957,0.48301265668124,"ch1",10
"53",0.636969226412475,0.729652063222602,0.688955765683204,0.908739869249985,0.907956839771941,0.707286877557635,0.252491435734555,0.99494354869239,0.225148730678484,0.596289667068049,0.683410570956767,0.939868371468037,0.767207026481628,0.832008437952027,0.775630248710513,1.28250325191766,"ch2",11
"54",0.641892214072868,0.0691564914304763,0.808197017060593,0.951303854817525,0.331131749553606,0.882626859704033,0.00623775762505829,0.645347888581455,0.873577320482582,0.514357719337568,0.289201842620969,0.00626052380539477,0.21963497553952,0.0161187699995935,0.392047985456884,1.62558854697272,"ch2",12
"55",0.662417120533064,0.950449204072356,0.920275473967195,0.546231687767431,0.0345048471353948,0.737122593680397,0.00410790974274278,0.891239656368271,0.848567456239834,0.360333846881986,0.452970617217943,0.641557217109948,0.183696900028735,0.96842848486267,0.908747344044968,1.07176307169721,"ch3",13
"56",0.409965415485203,0.791883173864335,0.187826392007992,0.0782036676537246,0.515826233429834,0.233299853280187,0.698306517675519,0.145235264673829,0.604548258706927,0.981684197904542,0.810088701779023,0.623663897393271,0.813726936932653,0.595506690908223,0.409404568839818,1.41620694892481,"ch1",14
"57",0.383950176881626,0.653756147017702,0.0961638486478478,0.00281315040774643,0.788908012909815,0.837931614601985,0.136634657625109,0.478982254397124,0.353217863710597,0.556955511681736,0.889185739448294,0.570413997396827,0.118941037682816,0.658249201253057,0.0114863635972142,0.519570972770452,"ch2",15
"58",0.431254078168422,0.963900983799249,0.393736670026556,0.0771109005436301,0.838936816900969,0.251193054253235,0.0772517281584442,0.0780244360212237,0.674636064330116,0.246544704306871,0.725317500764504,0.723813157295808,0.534485798561946,0.976875862339512,0.351269306847826,0.374878945760429,"ch2",16
"59",0.0637196979951113,0.366198775824159,0.0158536988310516,0.422047831583768,0.248824739828706,0.510811236454174,0.39199656387791,0.791448214557022,0.68993799132295,0.918879766948521,0.189661154756323,0.995620713802055,0.551336118252948,0.537182406755164,0.152052477933466,0.0461441753432155,"ch1",17
"60",0.305855863494799,0.192848907550797,0.979256859747693,0.270970613695681,0.429161345819011,0.443545288871974,0.459082307759672,0.974296322325245,0.172626370098442,0.0123730816412717,0.602082695579156,0.920259353239089,0.538528403732926,0.174580111168325,0.785938436863944,0.880568618420511,"ch2",18
"61",0.9693015771918,0.254465973004699,0.127365933265537,0.687640875345096,0.878381469286978,0.0834066157694906,0.26290916511789,0.283116629347205,0.415451540611684,0.954575485549867,0.360230491263792,0.511316498275846,0.326842213980854,0.463582006515935,0.381000746972859,1.12039865041152,"ch1",19
"62",0.180786234326661,0.767942123347893,0.322225826093927,0.18921140441671,0.70140778995119,0.925377808744088,0.326728764921427,0.75367552950047,0.784914972027764,0.248135244008154,0.496920665260404,0.0228886967524886,0.824871416203678,0.419069265713915,0.528833901276812,1.26951090153307,"ch3",20
"63",0.815149864181876,0.0429877168498933,0.064426940632984,0.258859498891979,0.912699625361711,0.802494849776849,0.722592114005238,0.0224502070341259,0.837566099828109,0.939638719428331,0.973642227239907,0.12185828294605,0.204571852693334,0.409435375593603,0.468187564518303,0.33955573476851,"ch3",21
"65",0.361671046121046,0.474813503678888,0.725440744543448,0.453169913496822,0.198706005001441,0.848339145537466,0.300498212920502,0.750175658613443,0.0377571783028543,0.887644826900214,0.245522089768201,0.161768623627722,0.23261968488805,0.727868786780164,0.860083559760824,1.85911823716015,"ch1",2
"66",0.281503204954788,0.00434946338646114,0.13033529673703,0.0706326400395483,0.0425286542158574,0.853756733704358,0.706626116065308,0.0667175098787993,0.376123273745179,0.58397549437359,0.980738317593932,0.652454643277451,0.185360934818164,0.0585174122825265,0.755746592069045,1.43014134839177,"ch2",3
"67",0.721278153592721,0.890595322009176,0.396130034932867,0.524191801669076,0.231541130226105,0.580707861343399,0.220438906690106,0.153417349560186,0.00574990292079747,0.973476167535409,0.817203545244411,0.717019056435674,0.377439739182591,0.972064486704767,0.508788350503892,1.75526883173734,"ch1",4
"68",0.0923844310455024,0.521494411863387,0.0563217191956937,0.528813869692385,0.106225325493142,0.523264983901754,0.583184703718871,0.22883708961308,0.619334106100723,0.846824939595535,0.876287955325097,0.977514066966251,0.542460262076929,0.127569691976532,0.9923100406304,1.76733375759795,"ch3",5
"69",0.155009425012395,0.477950342465192,0.00279506132937968,0.104680223623291,0.541731142206118,0.815504769328982,0.491465887753293,0.555763079784811,0.546039316104725,0.137937670340762,0.836317711276934,0.511826818576083,0.928301541367546,0.737232592655346,0.0149257467128336,0.546387855429202,"ch2",6
"70",0.892214360879734,0.866274654166773,0.537950158352032,0.49426446435973,0.972112882416695,0.700844242004678,0.774665703531355,0.369184828130528,0.23083862173371,0.823779303813353,0.152834428707138,0.131377959856763,0.060631072614342,0.194323655683547,0.4970872993581,0.950113023165613,"ch2",7
"71",0.991042806999758,0.218078429810703,0.31279427325353,0.784081432735547,0.0612259933259338,0.371579164639115,0.855992757249624,0.911098445765674,0.818511578720063,0.230752903036773,0.394518657587469,0.974463213700801,0.252599717583507,0.147089408012107,0.142948511987925,1.19898903742433,"ch1",8
"72",0.442594545893371,0.431103467941284,0.894952485105023,0.0303447509650141,0.669502196600661,0.764727233443409,0.189472154946998,0.35386654175818,0.73297854186967,0.686150520574301,0.326784378616139,0.259771448560059,0.778553214389831,0.297228509560227,0.647094250656664,0.126432178542018,"ch1",9
"73",0.344149583717808,0.648973669158295,0.913755655055866,0.970190730877221,0.353017893387005,0.482407609466463,0.234670881414786,0.154445400461555,0.551376492250711,0.581193226156756,0.300364757189527,0.627899368992075,0.267651136498898,0.563925555441529,0.498250117292628,0.739980841521174,"ch3",10
"74",0.162059878464788,0.85152381262742,0.203403274994344,0.789326371625066,0.0999340668786317,0.60542101925239,0.432379439938813,0.183581547113135,0.326223906129599,0.909029179951176,0.800557546550408,0.194736453704536,0.451184823410586,0.650077582802624,0.492286119377241,1.51638093497604,"ch1",11
"75",0.89811787661165,0.354023756226525,0.593192373635247,0.323822583304718,0.301805374445394,0.910183026688173,0.390705892350525,0.0689776616636664,0.965335287852213,0.570010921917856,0.183945888653398,0.944409646559507,0.499080722685903,0.754091866081581,0.289315144298598,0.571096346247941,"ch3",12
"76",0.234579696319997,0.828466683393344,0.427668430376798,0.747491917805746,0.0572074945084751,0.230654416373,0.478962470777333,0.122650720411912,0.304238246520981,0.767983590718359,0.720993358176202,0.390185673721135,0.512952336808667,0.333218870451674,0.549092030385509,1.08400335768238,"ch2",13
"77",0.531690304866061,0.00471057184040546,0.884062672965229,0.450535837328061,0.758497079368681,0.96954512107186,0.225383796961978,0.603797646937892,0.112991249887273,0.641233928501606,0.367523010121658,0.898185230558738,0.378389917081222,0.868344670627266,0.751198877114803,0.209434380289167,"ch2",14
"78",0.797954550944269,0.356103857280686,0.92128392145969,0.958177498076111,0.911138147115707,0.390139950439334,0.788661552593112,0.118331158068031,0.88891081768088,0.611311675747856,0.33857647725381,0.661552387522534,0.76345681049861,0.843025481095538,0.933461712207645,1.12718531629071,"ch3",15
"79",0.265472528524697,0.930121252546087,0.137781104072928,0.432469315361232,0.895955830346793,0.14280204824172,0.486506696790457,0.167269628727809,0.0292427148669958,0.841797105735168,0.630974216153845,0.577778883744031,0.175262801116332,0.29983815853484,0.319242406869307,1.01968109514564,"ch2",16
"80",0.371756775537506,0.490163322770968,0.437770256306976,0.704030038090423,0.820485170697793,0.698621480260044,0.494534036377445,0.819304331205785,0.949466686695814,0.211819985881448,0.40032845037058,0.549023913452402,0.233269726159051,0.70550639834255,0.0497744134627283,1.53055655118078,"ch2",17
"81",0.27463118173182,0.157290362520143,0.916637406684458,0.0834413394331932,0.688535547815263,0.0933726821094751,0.311968825291842,0.440889993682504,0.6365525808651,0.024780968669802,0.0874282857403159,0.936622820794582,0.357470861636102,0.528345185332,0.512486729538068,1.46280475473031,"ch3",18
"82",0.606340024853125,0.0764771399553865,0.560831342823803,0.616444847080857,0.343465516343713,0.205198893323541,0.405038475757465,0.691730339080095,0.377140056109056,0.548557009780779,0.159443095792085,0.90880480222404,0.379382439656183,0.944748596753925,0.22093613143079,1.3639716617763,"ch3",19
"83",0.0473926074337214,0.801745087606832,0.103933679172769,0.631134670460597,0.885075591504574,0.161150156287476,0.854227395961061,0.916210818104446,0.381267016055062,0.308098786044866,0.120152074145153,0.682944674044847,0.603485526517034,0.286397208692506,0.298367165029049,1.56956979865208,"ch2",20
"84",0.65418006083928,0.375043668551371,0.277088671689853,0.137567000463605,0.849789592437446,0.554743750486523,0.590589006431401,0.727790626697242,0.596793965203688,0.249630329897627,0.0513741283211857,0.345526172313839,0.102392880013213,0.552649170393124,0.80116226663813,1.85097000608221,"ch2",21
"86",0.643536361865699,0.999907787423581,0.188837535213679,0.753404584014788,0.713409869698808,0.412425706163049,0.504069944377989,0.487482171971351,0.360625466099009,0.120687484974042,0.194497840246186,0.109388599172235,0.860359002836049,0.202885550446808,0.246189698344097,1.09881096333265,"ch1",2
"87",0.299557331949472,0.399248749483377,0.968073564814404,0.867695892462507,0.176423339173198,0.501640300964937,0.961605147691444,0.646980840479955,0.906330799218267,0.514053869759664,0.454124921001494,0.510530444560573,0.776374285807833,0.815049044787884,0.239158887648955,1.59773708414286,"ch2",3
"88",0.171410341048613,0.324224866228178,0.395213275915012,0.520050078863278,0.366320874309167,0.390665078768507,0.660291891079396,0.63401145930402,0.356869837502018,0.047698671463877,0.848420941736549,0.214832486817613,0.411915244767442,0.725857745623216,0.9316074217204,0.396081841550767,"ch2",4
"89",0.640116533730179,0.536574219819158,0.52562944451347,0.0346184577792883,0.432323577813804,0.203067336929962,0.274929968407378,0.893402121262625,0.843503316864371,0.934830579673871,0.604454776505008,0.339887668378651,0.859989187214524,0.353878880152479,0.549522096291184,1.10113043151796,"ch2",5
"90",0.301703200442716,0.523528614314273,0.663896482205018,0.846224759239703,0.189490123884752,0.545015685725957,0.66718205739744,0.515486669028178,0.0356096876785159,0.416864166269079,0.927625647978857,0.786048812791705,0.539060484850779,0.509636464295909,0.658950798446313,1.24730656621978,"ch2",6
"91",0.386089334264398,0.180948216002434,0.840708101401106,0.949184765806422,0.784693657653406,0.684101359220222,0.359285432845354,0.418524634093046,0.032381244469434,0.210378491319716,0.17615034035407,0.834302447969094,0.134119559312239,0.606413048924878,0.226784764323384,1.50515838852152,"ch3",7
"92",0.46361574344337,0.16316900565289,0.827003586571664,0.487912816228345,0.707950401119888,0.522473776945844,0.750371472677216,0.847223833901808,0.610493281390518,0.447997189126909,0.853167444700375,0.76549129281193,0.232736381236464,0.541324110934511,0.77734068967402,1.52259254129604,"ch2",8
"93",0.15368229127489,0.556375155225396,0.705905072391033,0.278803744353354,0.46346755255945,0.510896901134402,0.808688130229712,0.0128385201096535,0.463971786899492,0.0507142737042159,0.500768908299506,0.296215051552281,0.491096058161929,0.239492038264871,0.721980118658394,1.55459154210985,"ch1",9
"94",0.696235689800233,0.0531025282107294,0.420972205465659,0.619596573989838,0.611896703485399,0.238840546924621,0.102551365736872,0.846695253392681,0.976610373007134,0.520446584327146,0.0615931337233633,0.626665404066443,0.379440931603312,0.57481263531372,0.439574328716844,1.00799103779718,"ch3",10
"95",0.465760361636057,0.507461629342288,0.378528564469889,0.728126177797094,0.0952713263686746,0.322003557113931,0.296819702722132,0.647268548142165,0.926988632883877,0.398155593080446,0.784814503509551,0.483789869118482,0.61902241781354,0.57908986415714,0.722331210505217,0.194719052407891,"ch3",11
"96",0.273494770051911,0.612721698125824,0.257865111809224,0.121697360184044,0.0881870612502098,0.0362001936882734,0.895385608775541,0.268615869106725,0.577717917738482,0.99017912033014,0.112708019791171,0.822506237309426,0.799703262280673,0.170542472507805,0.247489554109052,1.14726820634678,"ch1",12
"97",0.0445950361900032,0.494369611144066,0.878771093441173,0.287694749888033,0.801885028602555,0.0592498539481312,0.461272597778589,0.21931692934595,0.92796168779023,0.191277368459851,0.0104953066911548,0.865540209924802,0.414762097643688,0.928176865214482,0.897481333464384,0.762616323772818,"ch3",13
"98",0.568761203670874,0.2348020109348,0.527316872030497,0.617944742087275,0.0652684785891324,0.663793478859589,0.330969852628186,0.177972313249484,0.321723191998899,0.433787779184058,0.61726293573156,0.291776580037549,0.54427044140175,0.30164915532805,0.608606691239402,0.543719179462641,"ch2",14
"99",0.470762929879129,0.982069318648428,0.0683723879046738,0.51135890558362,0.344387355493382,0.437872236128896,0.563667634502053,0.185127917211503,0.230695323087275,0.771255147177726,0.567263986449689,0.310460061533377,0.161756002809852,0.506748004117981,0.903154252795503,1.29192987689748,"ch1",15
"100",0.751863338984549,0.443533658981323,0.476362575078383,0.876265560509637,0.925821528304368,0.631834303028882,0.308918965980411,0.733543870970607,0.624076707055792,0.956207107752562,0.550324139650911,0.571368137607351,0.881813446991146,0.11958369705826,0.366889985511079,0.480396475177258,"ch1",16
"101",0.259972115047276,0.246528212446719,0.614844629308209,0.309971750946715,0.601494866190478,0.115776760037988,0.291263700695708,0.21167778968811,0.85664846166037,0.442854397464544,0.335771000245586,0.68050846690312,0.902286187978461,0.139305724529549,0.861870560562238,1.0665495749563,"ch3",17
"102",0.710883829044178,0.312752375844866,0.777670577634126,0.224210329353809,0.244371235836297,0.0308677272405475,0.0199640276841819,0.11463141348213,0.0583133304025978,0.770967504009604,0.515239931643009,0.10243763262406,0.517587648471817,0.331307477783412,0.813603994669393,1.89007894136012,"ch1",18
"103",0.328196065034717,0.344870955683291,0.315958054736257,0.146607308648527,0.0524939692113549,0.485274985432625,0.502120391232893,0.222703561885282,0.121620454825461,0.854930430650711,0.55529065662995,0.0298903423827142,0.174950626445934,0.249520048266277,0.892287632683292,0.99297869997099,"ch1",19
