"","Var1.ch1","Var1.ch2","Var1.ch3","Var2.ch1","Var2.ch2","Var2.ch3","Var3.ch1","Var3.ch2","Var3.ch3","Var4.ch1","Var4.ch2","Var4.ch3","Var5.ch1","Var5.ch2","Var5.ch3","XDemo","choice","fold"
"377",0.18815973517485,0.454934552777559,0.60120584978722,0.0290194780100137,0.24065330484882,0.31017523794435,0.081926665501669,0.350714695407078,0.438246679026634,0.179264385718852,0.908990938216448,0.605078930733725,0.797327992040664,0.4950601097662,0.702052279142663,0.246418970171362,"ch2",20
"398",0.753533742390573,0.175179939949885,0.486869553336874,0.541371516184881,0.0481014843098819,0.643333908403292,0.475693803047761,0.36121959076263,0.65477933594957,0.920885293046013,0.153308702632785,0.51783313206397,0.113453922327608,0.694499660050496,0.115552351577207,0.698804054874927,"ch2",20
"419",0.255853148410097,0.975315986666828,0.25774740986526,0.56105947913602,0.213436820544302,0.951802774565294,0.428621624596417,0.621075432514772,0.688615505816415,0.630088549572974,0.619259191676974,0.573101250221953,0.332860353169963,0.005765798734501,0.327954621054232,0.417718014214188,"ch3",20
"440",0.570297632599249,0.87397623155266,0.450995087623596,0.00713117001578212,0.544363871682435,0.0911038082558662,0.726549303624779,0.234529132256284,0.103839096846059,0.274986726697534,0.479602242587134,0.266344541683793,0.643797557801008,0.000190973747521639,0.681794195203111,0.548202184960246,"ch2",20
"461",0.374959856970236,0.194939689710736,0.249633323634043,0.609589493833482,0.954118715599179,0.504951616516337,0.246446309844032,0.618242335738614,0.668231779942289,0.585439888294786,0.610226701013744,0.854118460323662,0.89333614311181,0.187836823984981,0.617555336095393,0.095417823176831,"ch2",20
"482",0.0111779170110822,0.868383105378598,0.953249314334244,0.421141212340444,0.90647601778619,0.288163258461282,0.593859733780846,0.882510745897889,0.93745442526415,0.891989027382806,0.374430073890835,0.191532332217321,0.469435607548803,0.379445866681635,0.765854041092098,1.29931270610541,"ch2",20
"503",0.765029909322038,0.0914071153383702,0.881607229355723,0.798236857168376,0.875493698986247,0.278514990583062,0.96239065984264,0.0973292896524072,0.239898714702576,0.880097963148728,0.487698563374579,0.373098198091611,0.0246062448713928,0.562928818399087,0.746584377251565,0.36221583513543,"ch1",20
"524",0.674093042500317,0.793799390085042,0.40663187019527,0.937686478253454,0.00736855948343873,0.90697235474363,0.519737162394449,0.328960092738271,0.277569392928854,0.626519476762041,0.283743719337508,0.756408802000806,0.38891736138612,0.673087467672303,0.910939949331805,0.551472312770784,"ch1",20
"545",0.855415312107652,0.677149870665744,0.95358500839211,0.761490647913888,0.0289244300220162,0.381373354233801,0.998842397937551,0.916964307427406,0.620347972726449,0.983439279487357,0.709864032454789,0.369056321680546,0.21398083656095,0.468649473739788,0.110117724630982,1.69354532845318,"ch2",20
"566",0.632709995610639,0.158458494348451,0.495648107491434,0.316041794372723,0.486809522844851,0.0133991055190563,0.957341701257974,0.761362773366272,0.240272194845602,0.348831984447315,0.886948065133765,0.634265049360693,0.800049145473167,0.762524810386822,0.798531787237152,1.87087892647833,"ch1",20
"587",0.891416614875197,0.644322373205796,0.170116709778085,0.960825024405494,0.487841870635748,0.638078310061246,0.438526996178553,0.782555744517595,0.0303147756494582,0.773745890939608,0.176914903102443,0.906406108522788,0.954960705479607,0.579051615670323,0.866416142787784,1.1428584959358,"ch1",20
"608",0.156571490690112,0.38467534026131,0.685042478842661,0.720631242729723,0.690713959513232,0.712661515688524,0.827857591211796,0.136811322998255,0.848408952588215,0.571149507071823,0.545910388231277,0.305408722953871,0.588079204317182,0.917219280032441,0.28829228063114,1.95440669124946,"ch1",20
"629",0.753938767360523,0.132426639553159,0.372252283152193,0.296524439938366,0.915454455651343,0.934036063496023,0.25905953743495,0.482950380071998,0.0716376667842269,0.61846159840934,0.777426245622337,0.0283992828335613,0.59036879055202,0.246203345479444,0.560588009422645,1.43157932488248,"ch2",20
"650",0.688117865938693,0.680728503968567,0.787134173326194,0.706168166128919,0.868362783221528,0.124909445643425,0.544621013337746,0.583206791430712,0.0695330814924091,0.348385588265955,0.802781166974455,0.14448003936559,0.127809413010255,0.958725438453257,0.450321384705603,1.11548628937453,"ch1",20
"671",0.891364509938285,0.332071702927351,0.3985429557506,0.0277468026615679,0.0618050291668624,0.354420781834051,0.609070083359256,0.627550442470238,0.0833293455652893,0.835187572520226,0.71133614028804,0.466846592258662,0.932758619543165,0.718535088235512,0.265504939015955,1.76545438077301,"ch2",20
"692",0.531730025541037,0.771078796358779,0.41221352154389,0.145487929927185,0.349116153782234,0.955703172134236,0.109076835447922,0.878749289782718,0.795774414436892,0.225113691063598,0.127824915573001,0.563430927461013,0.567643187474459,0.512479230994359,0.782591139432043,0.658958191983402,"ch3",20
"713",0.263375627109781,0.5436892779544,0.685362509218976,0.842210172908381,0.842744380235672,0.754156991140917,0.698102420195937,0.73096613259986,0.174128585727885,0.970223859883845,0.290090491762385,0.499134127981961,0.579737678635865,0.933347872225568,0.45191545621492,0.672412451822311,"ch2",20
"734",0.3397174437996,0.925577939255163,0.544213787186891,0.140766603406519,0.386448132339865,0.294512566644698,0.328254944877699,0.0404646405950189,0.971656202571467,0.0545515434350818,0.0246418663300574,0.626198454992846,0.141874655382708,0.409677717136219,0.975522429915145,1.19297958211973,"ch3",20
"755",0.283490323228762,0.137636367930099,0.85733878868632,0.316324678482488,0.66201588138938,0.525812441017479,0.00830443878658116,0.534514256753027,0.603937474777922,0.575125424889848,0.560957389650866,0.615440951427445,0.246873108437285,0.901186352828518,0.894480087328702,1.25372954737395,"ch3",20
"776",0.791902858531103,0.290550628211349,0.714773941086605,0.32446452206932,0.742212842218578,0.360596700105816,0.581543647916988,0.0326941364910454,0.00817343057133257,0.773191657848656,0.668054612120613,0.0592359800357372,0.411418670555577,0.377859536092728,0.155083108926192,0.802896738052368,"ch1",20
"797",0.23567533493042,0.132123475894332,0.959067286690697,0.771295665530488,0.719012941932306,0.0732609170954674,0.703288538614288,0.891304564429447,0.990847758715972,0.354195153573528,0.345250424230471,0.00983159826137125,0.0518602828960866,0.244619621196762,0.687159628840163,1.91797529999167,"ch3",20
"818",0.641461186343804,0.481823673471808,0.361723933136091,0.154855365399271,0.0550798529293388,0.612110057612881,0.161702768877149,0.298430811380967,0.17876266525127,0.592457870254293,0.238932223757729,0.422198893968016,0.943381795892492,0.90903901704587,0.735842899186537,0.399611245375127,"ch2",20
"839",0.271455771289766,0.305494041647762,0.836714458651841,0.779488139087334,0.991457214578986,0.791180549422279,0.451783795142546,0.384062603581697,0.206960693001747,0.993716835044324,0.750456206034869,0.227101338561624,0.96472834632732,0.234542723745108,0.138604653533548,1.81863319734111,"ch1",20
"860",0.547641766490415,0.672775131184608,0.1837676782161,0.836138009093702,0.464884145883843,0.468801986658946,0.123205122770742,0.0128263446968049,0.331658519571647,0.783514878479764,0.123630121350288,0.142141953809187,0.414882401004434,0.429935806663707,0.090173754375428,0.943492284510285,"ch1",20
"881",0.377458723494783,0.316179443383589,0.797870212001726,0.908943532267585,0.88053008262068,0.230740286642686,0.0357232212554663,0.176379001466557,0.479948423802853,0.255120364483446,0.297061353223398,0.0485137912910432,0.717494811862707,0.844550276640803,0.598071557004005,0.0434279441833496,"ch3",20
"902",0.142260249238461,0.824330426286906,0.187932282453403,0.865355089306831,0.608062937855721,0.693038002820686,0.653565354878083,0.688788949744776,0.681078392080963,0.234898599795997,0.696319228271022,0.942033424042165,0.388222999870777,0.667480256874114,0.613203577697277,0.84278612723574,"ch2",20
"923",0.647799219703302,0.640632671071216,0.282592989038676,0.840637700632215,0.786525858333334,0.988342529628426,0.119738924782723,0.38764880457893,0.73534722183831,0.0488471314311028,0.623678270960227,0.366851792670786,0.462465656688437,0.0266712286975235,0.299670873442665,0.385279088746756,"ch3",20
"944",0.406461112899706,0.213124646106735,0.330396090866998,0.355234559625387,0.897148049203679,0.92834988492541,0.567632807418704,0.737726510502398,0.744096718728542,0.910821446450427,0.115473253419623,0.302479952806607,0.963939618784934,0.620154200587422,0.854912451468408,0.479347217828035,"ch1",20
"965",0.976038531633094,0.444855994312093,0.843950249720365,0.519918639678508,0.814813587581739,0.187098419060931,0.025145574240014,0.683706087293103,0.98279455723241,0.895843866979703,0.126259352779016,0.841907768510282,0.645351844606921,0.100611545378342,0.705719125224277,0.605595871340483,"ch3",20
"986",0.338718527229503,0.342163761612028,0.974271015031263,0.465755590237677,0.80860451888293,0.465202934108675,0.309662891784683,0.997465111548081,0.33319228910841,0.374924563802779,0.164143192349002,0.658015521941707,0.874007343314588,0.757048767292872,0.900454421993345,0.0700656250119209,"ch3",20
"1007",0.123022696003318,0.693269751966,0.662870506057516,0.935447486350313,0.102539461804554,0.913833950879052,0.505062055075541,0.598416410852224,0.779858701629564,0.654377861181274,0.388392641907558,0.262054039631039,0.264186251210049,0.782241015695035,0.79399885982275,1.12547620898113,"ch3",20
"1028",0.0633053493220359,0.520565750775859,0.875049016205594,0.890834378311411,0.157894351053983,0.89774470962584,0.182715966366231,0.546148599823937,0.79266108176671,0.0687018437311053,0.730074700899422,0.909583734115586,0.382792825112119,0.791391485603526,0.440425723325461,0.152179141528904,"ch2",20
"1049",0.167800315190107,0.205923709785566,0.855430140625685,0.860801654634997,0.844415368046612,0.892878127284348,0.215018343180418,0.615928693907335,0.375801523914561,0.830787400482222,0.910278978291899,0.0980783666018397,0.0461439224891365,0.994533739751205,0.608895119745284,1.70589623646811,"ch2",20
"1070",0.232623390620574,0.262281664414331,0.41969564394094,0.263056603493169,0.645087039796636,0.495460922596976,0.00333582446910441,0.710827326867729,0.504995543276891,0.381202333141118,0.955168548971415,0.462610044283792,0.190307756420225,0.995678963139653,0.483950478723273,0.818524848204106,"ch2",20
"1091",0.801294796634465,0.693252793746069,0.502362832194194,0.52603585831821,0.645427066832781,0.650972683914006,0.322896952042356,0.633662618231028,0.23959928075783,0.427108420291916,0.48628468089737,0.673302781768143,0.0836287003476173,0.476571914041415,0.78795354347676,0.938411336392164,"ch2",20
"1112",0.481929869158193,0.524075705790892,0.768497655168176,0.748847216134891,0.540250536752865,0.114018645137548,0.733295131009072,0.533730904571712,0.478610255522653,0.157783754402772,0.10223120613955,0.340559016447514,0.513982865726575,0.273474218323827,0.902720066951588,0.928350987378508,"ch3",20
"1133",0.565898298285902,0.635341899935156,0.234818958444521,0.955643621040508,0.519391383975744,0.709200715413317,0.0603575480636209,0.212742687668651,0.838565721176565,0.95362801104784,0.494127722457051,0.449604977387935,0.497163619846106,0.79059555218555,0.255000145174563,0.0395230446010828,"ch3",20
"1154",0.980758629040793,0.684143650345504,0.81402323814109,0.514706778107211,0.867149552097544,0.169739112257957,0.497057289816439,0.946762167848647,0.100888891844079,0.633692142320797,0.895589233841747,0.249230615561828,0.428446545498446,0.620116546982899,0.143499347381294,0.305699544027448,"ch1",20
"1175",0.745525529840961,0.0140295717865229,0.655855441233143,0.484712838893756,0.846296083414927,0.984900135081261,0.707604249706492,0.977463774383068,0.250726599711925,0.990066325524822,0.533351038582623,0.061869281809777,0.769369152607396,0.727339617908001,0.456727223005146,1.77979395678267,"ch1",20
"1196",0.637749396031722,0.511555035132915,0.871582905529067,0.755675012711436,0.0383532228879631,0.331605724524707,0.0440265708602965,0.421706698602065,0.125425568316132,0.502654032316059,0.496032926952466,0.903860118705779,0.00700582447461784,0.21058202162385,0.178923520026729,1.65598972560838,"ch2",20
"1217",0.294542501447722,0.129367914749309,0.662030078703538,0.620410461677238,0.444743571570143,0.316182492300868,0.537004322977737,0.382487593684345,0.297887737862766,0.277656700927764,0.276850824942812,0.332846230827272,0.354468155885115,0.975662892218679,0.918098396155983,1.37579508079216,"ch1",20
"1238",0.249083368573338,0.69984595477581,0.646410041954368,0.993731050752103,0.935916085727513,0.37985787843354,0.0638222424313426,0.535608222940937,0.743804066209123,0.808071696432307,0.74985270621255,0.0187056767754257,0.345408191205934,0.565385573077947,0.52378867729567,1.44797729654238,"ch2",20
"1259",0.859408203046769,0.581538896076381,0.819713401375338,0.00549066276289523,0.0304245222359896,0.343960874946788,0.906219772063196,0.64660758827813,0.365815650206059,0.262531045358628,0.861198623199016,0.239206558326259,0.0639671829994768,0.00483845011331141,0.836061606649309,1.41915008379146,"ch2",20
"1280",0.78437241516076,0.841687185689807,0.0821451861411333,0.23087929841131,0.32932437164709,0.327795400517061,0.388283721636981,0.713370696175843,0.385993968928233,0.390444745309651,0.961301084142178,0.810972669394687,0.0454099560156465,0.605343729257584,0.206496838014573,1.50177706032991,"ch2",20
"1301",0.396592767443508,0.303736384725198,0.484245497733355,0.909515092847869,0.439357151044533,0.428986710961908,0.388881045859307,0.505162235116586,0.595804858021438,0.275815451983362,0.600826013833284,0.404758063843474,0.00701456726528704,0.144913677359,0.376867627725005,0.805892513133585,"ch2",20
"1322",0.290015833918005,0.61020520189777,0.958477769978344,0.796445155981928,0.199381171260029,0.892745399149135,0.0802244062069803,0.573101910762489,0.0860124370083213,0.500709280138835,0.0189131831284612,0.936394590651616,0.275953236501664,0.306313033914194,0.347764280624688,1.02081801695749,"ch2",20
"1343",0.474840788170695,0.92681806278415,0.138709940714762,0.365153046324849,0.527395590906963,0.155989811522886,0.245862059993669,0.791170342592523,0.912453525234014,0.402889649150893,0.0580330069642514,0.989615185186267,0.349400595529005,0.923600679263473,0.145470084855333,1.39377393107861,"ch2",20
"1364",0.69314936012961,0.16379616362974,0.0586867707315832,0.825592765817419,0.181073402520269,0.822327860631049,0.587785240728408,0.737993993330747,0.906732621369883,0.840744254179299,0.626881394535303,0.0991646663751453,0.600638658506796,0.0924104475416243,0.8826598089654,1.64717940893024,"ch3",20
"1385",0.117118942551315,0.951000085333362,0.457486626692116,0.913249782519415,0.168881973717362,0.645944527583197,0.574343753047287,0.455042727757245,0.144776630448177,0.635762961115688,0.422530840383843,0.624948941404,0.595662027597427,0.203300372697413,0.949618247803301,1.54317341838032,"ch3",20
"1406",0.592510309303179,0.0745206822175533,0.599746894557029,0.26332220621407,0.333326302235946,0.430331434123218,0.0934805374126881,0.284498746041209,0.651405256940052,0.812318645650521,0.533863294636831,0.609161819797009,0.329257377423346,0.440934631740674,0.0404412851203233,1.2212660103105,"ch3",20
"1427",0.316078137373552,0.180132748093456,0.529561901465058,0.194101789267734,0.546911908546463,0.835777755826712,0.883194397669286,0.63517643767409,0.562679575756192,0.273247889010236,0.0792073111515492,0.378784615779296,0.0211140736937523,0.293356553185731,0.194959996268153,1.61692728847265,"ch1",20
"1448",0.81944785034284,0.850127285346389,0.381835774984211,0.262499133124948,0.388993501663208,0.328235850436613,0.457473199581727,0.0838718169834465,0.254029784118757,0.678761853603646,0.98379738535732,0.31131095578894,0.0158231903333217,0.716285430360585,0.82355010532774,1.13277032366022,"ch2",20
"1469",0.359720705309883,0.0616617898922414,0.391973142977804,0.372817333089188,0.288461874937639,0.893170690629631,0.267277525505051,0.388665462145582,0.677475125063211,0.136425447650254,0.499142016749829,0.796612596604973,0.765690558357164,0.871568853035569,0.880734277656302,0.799925370141864,"ch2",20
"1490",0.184878766536713,0.76183975674212,0.81190468207933,0.441055583301932,0.148021939909086,0.048781840596348,0.0118648970965296,0.577692272374406,0.743396776728332,0.665749776177108,0.827867334708571,0.601198574760929,0.834745100932196,0.00862634996883571,0.358763331547379,1.59702977258712,"ch3",20
"1511",0.449744015932083,0.605161474086344,0.92027473798953,0.250628050416708,0.319356399355456,0.849404758773744,0.886057600611821,0.0208432441577315,0.16423297021538,0.385277887806296,0.09912263113074,0.848725519841537,0.0286992022302002,0.219515555305406,0.272209285991266,1.10376363433897,"ch1",20
"1532",0.227256566751748,0.28679063776508,0.806829773355275,0.639008575584739,0.506197863025591,0.21798469289206,0.701383755076677,0.723266510060057,0.203522634459659,0.202920922311023,0.0150866981130093,0.784502527909353,0.715873572276905,0.0891793065238744,0.856493832776323,0.837486555334181,"ch3",20
"1553",0.77105129417032,0.19375207577832,0.887564630480483,0.631552050355822,0.516239205375314,0.894643972394988,0.520519693847746,0.166283322032541,0.372090620454401,0.505795626202598,0.76270502130501,0.552164756925777,0.30114931659773,0.292958116857335,0.447632041526958,0.249034614767879,"ch2",20
"1574",0.169490799773484,0.980128346243873,0.433914024848491,0.719434004276991,0.359157030936331,0.101314670406282,0.0505329458974302,0.802903991192579,0.468339360551909,0.455356956226751,0.395730601390824,0.146184744313359,0.747398761101067,0.556326307589188,0.752888324204832,0.800296194851398,"ch2",20
"1595",0.513914849376306,0.772911533247679,0.803621855797246,0.592979365494102,0.310796441975981,0.789875642163679,0.266741868574172,0.969933922635391,0.675852979533374,0.51756335911341,0.899086106335744,0.975591429043561,0.384137433487922,0.596667094156146,0.530001401202753,0.870978058315814,"ch2",20
"1616",0.481791141908616,0.144977637100965,0.068305637454614,0.953938070684671,0.753538677236065,0.23465608782135,0.0715179750695825,0.889184678904712,0.811357765458524,0.97988835698925,0.0990942774806172,0.258961560670286,0.615046380786225,0.363609123276547,0.741580243688077,0.414653851650655,"ch3",20
"1637",0.809931333642453,0.34194786590524,0.702415400184691,0.66498591657728,0.0486450584139675,0.832018605666235,0.479463251074776,0.963228381006047,0.820082556223497,0.00604714546352625,0.249279501847923,0.0207301182672381,0.49324523168616,0.127262439578772,0.713152370415628,1.68551506381482,"ch2",20
"1658",0.229550941148773,0.768111541401595,0.111812181537971,0.808577368501574,0.810806358233094,0.746969907311723,0.374850945314392,0.172099677613005,0.667131503112614,0.541031417204067,0.184417255921289,0.729514152975753,0.904276912566274,0.643519511679187,0.978595807449892,1.10343704558909,"ch3",20
"1679",0.0809324979782104,0.846859304467216,0.505607915576547,0.0798835782334208,0.267223197035491,0.669302618829533,0.951512097613886,0.233370036818087,0.192871964303777,0.866684024222195,0.0582226468250155,0.376483022468165,0.163354319054633,0.553143994417042,0.0788311795331538,0.699158443138003,"ch1",20
"1700",0.917179302545264,0.383595118299127,0.534183200914413,0.476595623418689,0.478953911457211,0.306354326661676,0.528920415090397,0.118328861193731,0.0933654615655541,0.469218591926619,0.336082496214658,0.267899953760207,0.467751063639298,0.91947586578317,0.434506807243451,0.256459371186793,"ch1",20
"1721",0.640576113481075,0.532426252961159,0.838710552314296,0.638880115700886,0.306315932422876,0.694412503857166,0.405296566430479,0.570339917903766,0.694462613202631,0.252233560429886,0.0180228610988706,0.359081246657297,0.165872741257772,0.545225043781102,0.994707440258935,0.239411551505327,"ch2",20
"1742",0.384304020320997,0.575903966557235,0.934767185244709,0.00844937073998153,0.0698696307372302,0.111223941436037,0.598217066610232,0.542733940994367,0.667031522840261,0.291171106277034,0.89894690993242,0.246320521924645,0.078327271156013,0.383673260221258,0.360639934195206,1.49537345347926,"ch2",20
"1763",0.245834875386208,0.0383787890896201,0.154588862555102,0.517195604508743,0.941727236844599,0.349223237717524,0.329997119028121,0.868971838615835,0.116114960052073,0.854432466207072,0.0928826129529625,0.674843570915982,0.264846344012767,0.480229815468192,0.192942948080599,0.150063412263989,"ch1",20
"1784",0.604710784740746,0.384803547989577,0.905305215390399,0.478419034276158,0.0857754915487021,0.306337462738156,0.600138319423422,0.083772893063724,0.369728255085647,0.6743378713727,0.144325559958816,0.440918717999011,0.543002186110243,0.827969112666324,0.625421672360972,1.23597193043679,"ch1",20
"1805",0.110216086963192,0.34319484885782,0.918228138471022,0.778147763339803,0.343501548515633,0.745696138124913,0.73160774144344,0.750394255155697,0.969385010190308,0.861299234209582,0.657897981349379,0.092562249628827,0.688246724428609,0.175338134402409,0.453318791929632,0.858373086899519,"ch2",20
"1826",0.558770375791937,0.873102840967476,0.914111061487347,0.3366532784421,0.248519586166367,0.892037278506905,0.976566491648555,0.707604478811845,0.0279452509712428,0.672152778366581,0.320027829380706,0.686104961438105,0.0962422345764935,0.382347468286753,0.00829288479872048,0.574401956051588,"ch2",20
"1847",0.0530554177239537,0.256333386292681,0.266645177034661,0.0501990648917854,0.553633599774912,0.442939743632451,0.898016244405881,0.823128343326971,0.190120527986437,0.0745103762019426,0.724851784063503,0.369049391243607,0.0313329841010273,0.714184984797612,0.962813976220787,1.51791939511895,"ch2",20
"1868",0.669126776512712,0.783762876642868,0.238929739221931,0.223444458795711,0.508913035737351,0.659443735610694,0.416376918321475,0.551291692303494,0.486647699028254,0.316571356495842,0.0948580857366323,0.067991083022207,0.469707045936957,0.92642102506943,0.424579303711653,1.10411889711395,"ch3",20
"1889",0.134117481298745,0.682746026432142,0.250522174173966,0.572659872006625,0.228903701296076,0.671259396709502,0.247587579768151,0.553432329557836,0.975365483667701,0.665762028889731,0.185134956613183,0.940908567747101,0.373611962189898,0.266720870975405,0.705001562135294,0.507947593927383,"ch3",20
"1910",0.714673508657143,0.508559269597754,0.111441219225526,0.258551425533369,0.611205287510529,0.739400024758652,0.689673375105485,0.930788839003071,0.178624927299097,0.596478872932494,0.956507802940905,0.285641284659505,0.0141643066890538,0.557234906125814,0.651190109318122,0.218239692039788,"ch2",20
"1931",0.419581583002582,0.958978284616023,0.488937217043713,0.22122021112591,0.836068697040901,0.0872447919100523,0.583577223820612,0.855240505421534,0.97121170675382,0.721002717968076,0.550031878752634,0.539755694800988,0.952950372593477,0.881759590702131,0.813454460818321,1.24616479547694,"ch2",20
"1952",0.756420193007216,0.149049357743934,0.0331537977326661,0.472935914760455,0.319979222724214,0.150543049909174,0.768092728918418,0.714647807180882,0.669554725987837,0.72870787861757,0.268545467173681,0.931513547664508,0.593021603999659,0.209868496982381,0.622529895743355,1.71386713488027,"ch1",20
"1973",0.0555661788675934,0.488855137489736,0.863512678071856,0.723960622446612,0.103698566788808,0.574188680155203,0.115729280514643,0.419775250600651,0.497626154217869,0.418724248651415,0.0112163738813251,0.889159229816869,0.196937220403925,0.104954860871658,0.26400218019262,1.30109635135159,"ch3",20
"1994",0.0232999848667532,0.169934667879716,0.965112744132057,0.119613853516057,0.78768170136027,0.250874530058354,0.718698710436001,0.405088671250269,0.722352028358728,0.96421115542762,0.780954443383962,0.389400717802346,0.969536860240623,0.545069638639688,0.0949882764834911,1.85688450746238,"ch1",20
"2015",0.916321937227622,0.759573539020494,0.0889766712207347,0.721685369266197,0.947451636660844,0.588682705303654,0.397615860681981,0.207020787987858,0.196414721664041,0.748159983428195,0.550259412033483,0.125827943906188,0.353724853601307,0.160217704484239,0.482509123859927,1.07676339801401,"ch2",20
"2036",0.520415159175172,0.453627425245941,0.178404257399961,0.980573601322249,0.180715859867632,0.108986158855259,0.801304145948961,0.86658840556629,0.99020589562133,0.75492933485657,0.852225899463519,0.197899734834209,0.428749569226056,0.927162449574098,0.351598002016544,1.17561475001276,"ch1",20
"2057",0.305032603209838,0.407262922963127,0.397640901152045,0.768397777341306,0.0926159829832613,0.83952465467155,0.0880072342697531,0.0826059069950134,0.795129929902032,0.731171573977917,0.429592313012108,0.820538441650569,0.990702205104753,0.354805627139285,0.726177829084918,0.1141407052055,"ch3",20
